gene	acc	disease	disease_code	nsnp	PP_H0	PP_H1	PP_H2	PP_H3	PP_H4
HAVCR1	GCST90241394	Disorders of lipoprotein metabolism and other lipidaemias	E4_LIPOPROT	1347	9.217665228531346e-57	9.601178057614684e-08	9.600555561508895e-50	0.9999999035842724	4.0395385069471686e-10
CFH	GCST90240779	Degeneration of macula and posterior pole	H7_MACULADEGEN	2036	1.6260372654205089e-255	2.1666605092183167e-211	7.504808704309147e-45	0.9999999996712177	3.288355914117447e-10
IL1RL1	GCST90241581	Conjunctivitis	H7_CONJUNCTIVITIS	1140	1.8790488722570322e-205	1.5689292327130268e-10	1.1976632422843657e-195	0.9999999997385203	1.0457724086851772e-10
GFRA2	GCST90241247	Atopic dermatitis	L12_ATOPIC	3075	9.249660813638638e-35	4.932160537590503e-09	1.8753770679857247e-26	0.9999999950465934	2.1241252999695496e-11
IL1RL1	GCST90241581	Allergic conjunctivitis	H7_ALLERGICCONJUNCTIVITIS	1140	7.087502913006632e-208	5.91777610009591e-13	1.197663242595488e-195	0.9999999999984084	1.0078747466608794e-12
IL1RL1	GCST90241581	Dermatitis and eczema	L12_DERMATITISECZEMA	1140	6.670705632954335e-216	5.569767356712957e-21	1.1976632425973943e-195	0.9999999999999432	3.058021134597e-14
HAVCR1	GCST90241394	Statin medication	RX_STATIN	1347	6.2494302814550015e-71	6.50944587412171e-22	9.600556487149578e-50	0.9999999999999716	2.589809256539266e-14
IL7R	GCST90241651	Dermatitis and eczema	L12_DERMATITISECZEMA	3023	6.081415418392844e-39	5.407623456406203e-13	1.1246003845155041e-26	0.9999999999994458	1.2194771067029135e-14
IL1RL1	GCST90241581	Atopic dermatitis	L12_ATOPIC	1140	3.432435419122195e-225	2.865943695222719e-30	1.1976632425974624e-195	1.0	5.896138597223944e-25
XCL1	GCST90241835	Other coagulation defects	D3_COAGOTHER	2988	6.441822811685121e-235	1.482404279968169e-199	4.3455236191192344e-36	1.0	2.8102795011896957e-37
XCL1	GCST90241835	Other and unspecified coagulation defects	D3_COAGDEFNAS	2988	4.693308100789371e-248	1.0800328135693407e-212	4.3455236191194817e-36	1.0	2.8102795011896957e-37
PDCD1LG2	GCST90242384	Myeloproliferative diseases (CML excluded)	MYELOPROF_NONCML	2869	1.8545155758944898e-141	6.478579400316214e-99	2.8625343015846537e-43	1.0	6.918978706964476e-45
PDCD1LG2	GCST90242384	Polycythaemia vera	POLYCYTVERA	2869	4.30620557965752e-142	1.5043332676480671e-99	2.8625343015844912e-43	1.0	6.733317844771306e-45
IGF2R	GCST90240631	Coronary artery bypass grafting	I9_CABG	2123	2.513077511131478e-198	3.5261266634763076e-50	7.1270199597814906e-149	1.0	1.6876068616709168e-51
IGF2R	GCST90240631	Statin medication	RX_STATIN	2123	3.04747242304402e-223	4.2759420350175086e-75	7.127019959782301e-149	1.0	5.01424770196496e-77
SELP	GCST90242187	Other and unspecified coagulation defects	D3_COAGDEFNAS	3556	0.0	0.0	5.335447383792134e-93	1.0	2.6769074025676837e-94
PLAU	GCST90243298	Acute appendicitis, no complications	APPENDACUT_NOCOMPLIC	0					
ERBB2	GCST90242598	Allergic asthma (mode)	ALLERG_ASTHMA	0					
ERBB2	GCST90242598	Asthma and allergy	ASTHMA_ALLERG	0					
ERBB2	GCST90242598	Alcohol use disorder, Swedish definition	AUD_SWEDISH	0					
ERBB2	GCST90242598	Childhood asthma (age<16) (more control exclusions)	ASTHMA_CHILD_EXMORE	0					
CD226	GCST90240639	Asthma, unspecified (mode)	ASTHMA_NAS	0					
CD226	GCST90240640	Asthma, unspecified (mode)	ASTHMA_NAS	0					
ERBB2	GCST90242598	Allergic rhinitis	ALLERG_RHINITIS	0					
ERBB2	GCST90242598	Asthma-related acute respiratory infections	ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	0					
ERBB2	GCST90242598	Asthma-related pneumonia	ASTHMA_PNEUMONIA	0					
ERBB2	GCST90242598	Bronchitis	BRONCHITIS	0					
FGFR2	GCST90241176	Malignant neoplasm of breast, ER-positive, excluding all cancers (controls excluding all cancers)	C3_BREAST_ERPLUS_EXALLC	0					
CD226	GCST90240639	Autoimmune diseases excluding thyroid diseases	AUTOIMMUNE_NONTHYROID	0					
CD226	GCST90240640	Autoimmune diseases excluding thyroid diseases	AUTOIMMUNE_NONTHYROID	0					
ERBB2	GCST90242598	Asthma-related infections	ASTHMA_INFECTIONS	0					
CD226	GCST90240639	Autoimmune diseases	AUTOIMMUNE	0					
CD226	GCST90240640	Autoimmune diseases	AUTOIMMUNE	0					
CDH2	GCST90240535	Diabetic retinopathy	DM_RETINOPATHY	0					
CDH2	GCST90240535	Diabetic retinopathy (more control exclusions)	DM_RETINOPATHY_EXMORE	0					
ERBB2	GCST90242598		EVER_SMOKER	0					
DUSP13	GCST90240976	Substance use, excluding alcohol	F5_SUBSNOALCO	0					
BAG3	GCST90240376	Cardiomyopathy (excluding other)	FG_CARDMYO	0					
CD226	GCST90240639	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	0					
CD226	GCST90240640	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	0					
LCN2	GCST90242101	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	0					
CD226	GCST90240639	Lesion of femoral nerve	G6_FEMLE	0					
CD226	GCST90240640	Lesion of femoral nerve	G6_FEMLE	0					
CD226	GCST90240639	Disorders of the thyroid gland	E4_THYROID	0					
CD226	GCST90240640	Disorders of the thyroid gland	E4_THYROID	0					
NGFR	GCST90243163	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
NGFR	GCST90243164	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
IFNGR2	GCST90241556	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
IFNGR2	GCST90241557	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
IFNGR2	GCST90241558	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
CD79B	GCST90240368	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	0					
CDH2	GCST90240535	Disorders of choroid and retina	H7_CHOROIDRETINA	0					
PLAU	GCST90243298	Atherosclerosis, excluding cerebral and coronary sclerosis	I9_ATHSCLE	0					
PLAU	GCST90243298	Abdominal aortic aneurysm (AAA)	I9_ABAORTANEUR	0					
BAG3	GCST90240376	AV-block	I9_AVBLOCK	0					
BAG3	GCST90240376	Cardiomyopathy	I9_CARDMYO	0					
NGFR	GCST90243163	Angina pectoris	I9_ANGINA	0					
NGFR	GCST90243164	Angina pectoris	I9_ANGINA	0					
BAG3	GCST90240376	Nonischemic cardiomyopathy	I9_NONISCHCARDMYOP_STRICT	0					
ERBB2	GCST90242598	Unspecified acute lower respiratory infection	J10_ACUTELOWERNAS	0					
ERBB2	GCST90242598	Acute bronchiolitis	J10_BRONCHIOLITIS	0					
ERBB2	GCST90242598	Other acute lower respiratory infections	J10_LOWERINF	0					
IFNGR2	GCST90241556	Hypertension, essential	I9_HYPTENSESS	0					
IFNGR2	GCST90241557	Hypertension, essential	I9_HYPTENSESS	0					
IFNGR2	GCST90241558	Hypertension, essential	I9_HYPTENSESS	0					
NGFR	GCST90243163	Hypertension, essential	I9_HYPTENSESS	0					
NGFR	GCST90243164	Hypertension, essential	I9_HYPTENSESS	0					
ERBB2	GCST90242598	Asthma/COPD (KELA code 203)	J10_ASTHMACOPDKELA	0					
ERBB2	GCST90242598	Acute sinusitis	J10_SINUSITIS	0					
IFNGR2	GCST90241556	Hypertension	I9_HYPTENS	0					
IFNGR2	GCST90241557	Hypertension	I9_HYPTENS	0					
IFNGR2	GCST90241558	Hypertension	I9_HYPTENS	0					
NGFR	GCST90243163	Hypertension	I9_HYPTENS	0					
NGFR	GCST90243164	Hypertension	I9_HYPTENS	0					
ERBB2	GCST90242598	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	0					
CD226	GCST90240639	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	0					
CD226	GCST90240640	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	0					
ERBB2	GCST90242598	Asthma (more control exclusions)	J10_ASTHMA_EXMORE	0					
CD226	GCST90240639	Asthma (more control exclusions)	J10_ASTHMA_EXMORE	0					
CD226	GCST90240640	Asthma (more control exclusions)	J10_ASTHMA_EXMORE	0					
ERBB2	GCST90242598	Acute upper respiratory infections	J10_UPPERINFEC	0					
ERBB2	GCST90242598	Cholelithiasis	K11_CHOLELITH	0					
ERBB2	GCST90242598	Nasal polyp	J10_NASALPOLYP	0					
CCL8	GCST90240502	Noninfective enteritis and colitis	K11_ENERCOLNONINF	0					
ERBB2	GCST90242598	Chronic lower respiratory diseases	J10_LOWCHRON	0					
CD226	GCST90240639	Chronic lower respiratory diseases	J10_LOWCHRON	0					
CD226	GCST90240640	Chronic lower respiratory diseases	J10_LOWCHRON	0					
PLAU	GCST90243298	Inflammatory bowel disease, strict (require KELA)	K11_IBD_STRICT	0					
ERBB2	GCST90242598	Inflammatory bowel disease, strict (require KELA)	K11_IBD_STRICT	0					
CCL8	GCST90240502	Inflammatory bowel disease, strict (require KELA)	K11_IBD_STRICT	0					
EVI2B	GCST90242444	Hernia	K11_HERNIA	0					
ERBB2	GCST90242598	Reimbursement for rheumatic diseases	K11_REIMB_202	0					
CCL8	GCST90240502	Ulcerative colitis (strict definition, require KELA, min 2 HDR)	K11_UC_STRICT2	0					
ERBB2	GCST90242598	Ulcerative colitis (strict definition, require KELA, min 2 HDR)	K11_UC_STRICT2	0					
EVI2B	GCST90242444	Artrosis, including avohilmo	M13_ARTHROSIS_INCLAVO	0					
IFNGR2	GCST90241556	Psoriasis	L12_PSORIASIS	0					
IFNGR2	GCST90241557	Psoriasis	L12_PSORIASIS	0					
IFNGR2	GCST90241558	Psoriasis	L12_PSORIASIS	0					
IFNGR2	GCST90241556	Papulosquamous disorders	L12_PAPULOSQUAMOUS	0					
IFNGR2	GCST90241557	Papulosquamous disorders	L12_PAPULOSQUAMOUS	0					
IFNGR2	GCST90241558	Papulosquamous disorders	L12_PAPULOSQUAMOUS	0					
EVI2B	GCST90242444	Arthrosis	M13_ARTHROSIS	0					
CEBPB	GCST90240633	Arthrosis	M13_ARTHROSIS	0					
EVI2B	GCST90242444	Gonarthrosis	M13_ARTHROSIS_KNEE	0					
EVI2B	GCST90242444	Coxarthrosis, primary, with hip surgery	M13_ARTHTROSIS_COX_PRIM_HIPSURG	0					
EVI2B	GCST90242444	Coxarthrosis, primary	M13_ARTHTROSIS_COX_PRIM_ICD10	0					
FGFR2	GCST90241176	Palmar fascial fibromatosis [Dupuytren]	M13_DUPUTRYEN	0					
EVI2B	GCST90242444	Coxarthrosis	M13_ARTHTROSIS_COX	0					
CEBPB	GCST90240633	Coxarthrosis	M13_ARTHTROSIS_COX	0					
FGFR2	GCST90241176	Fibroblastic disorders	M13_FIBROBLASTIC	0					
EVI2B	GCST90242444	Gonarthrosis, primary, with knee surgery	M13_ARTHROSIS_KNEE_PRIM_KNEESURG	0					
CD79B	GCST90240368	Dorsopathies	M13_DORSOPATHY	0					
DUSP13	GCST90240976	Shoulder lesions	M13_SHOULDER	0					
DSG2	GCST90240897	Lumbar disc prolapse	M13_LUMBAR_PROLAPSE	0					
DUSP13	GCST90240976	Soft tissue disorders	M13_SOFTTISSUE	0					
PLAU	GCST90243298	Sicca syndrome [Sjögren]	M13_SJOGREN	0					
CCL8	GCST90240502	Mucosal proctocolitis	MUCOPROCT	0					
CEBPB	GCST90240633	Disorders of breast	N14_BREAST	0					
CD226	GCST90240639	Systemic connective tissue disorders	M13_SYSTCONNECT	0					
CD226	GCST90240640	Systemic connective tissue disorders	M13_SYSTCONNECT	0					
ERBB2	GCST90242598	HSIL lesion of the cervix uteri	N14_CERVICAL_HSIL	0					
CA4	GCST90240587	Irregular menses	N14_MENSIRREG	0					
TLR4	GCST90243030	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	0					
TLR4	GCST90243031	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	0					
PLAU	GCST90243298	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	0					
CD79B	GCST90240368	Pain (limb, back, neck, head abdominally)	PAIN	0					
EVI2B	GCST90242444	Primary gonarthrosis, bilateral	PRIM_KNEEARTHROSIS	0					
ERBB2	GCST90242598	COPD/asthma/ILD related infections	PULM_INFECTIONS	0					
TLR4	GCST90243030	Codeine or tramadol medication	RX_CODEINE_TRAMADOL	0					
TLR4	GCST90243031	Codeine or tramadol medication	RX_CODEINE_TRAMADOL	0					
ERBB2	GCST90242598	Biological medication for rheuma	RX_RHEUMA_BIOLOGICAL	0					
CD226	GCST90240639	First line medication for Crohn's disease	RX_CROHN_1STLINE	0					
CD226	GCST90240640	First line medication for Crohn's disease	RX_CROHN_1STLINE	0					
NGFR	GCST90243163	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	0					
NGFR	GCST90243164	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	0					
LCN2	GCST90242101	Statin medication	RX_STATIN	0					
NGFR	GCST90243163	Statin medication	RX_STATIN	0					
NGFR	GCST90243164	Statin medication	RX_STATIN	0					
