gene_symbol	disease	phenocode	category	disease_system	immune_class	OR	FDR	PP_H4	pqtl_OR	pqtl_p	pqtl_PPH4	pqtl_concordant	two_population_validated	n_categories	druggability	fda_target	category_label	novelty_priority	s_causal	s_coloc	s_pleio	s_drug	s_cell	s_protein	s_repl	p_known	p_mhc
CDH2	Diabetic retinopathy (more control exclusions)	DM_RETINOPATHY_EXMORE	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.1735731036393908	0.0031111432114099	0.9786437020025082				False	False	2	1	0	NOVEL colocalized	2.9800597014205263	0.5014159994180183	0.9786437020025082	0.5	0.5	0.5	0.0	0.0	0.0	0.0
TMEM106A	Malignant neoplasm, excluding all cancers (controls excluding all cancers)	C3_CANCER_EXALLC	II Neoplasms, from cancer register (ICD-O-3)	Neoplasm	Immune-cell-enriched	1.1244592932055764	0.0453141982982907	0.7073443998368912				False	False	3	1	0	novel nomination	2.9760975396706835	0.26875313983379245	0.7073443998368912	1.0	0.5	0.5	0.0	0.0	0.0	0.0
IL4	Psoriatic arthropathies	M13_PSORIARTH	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Cytokine/Interleukin	2.733802986474461	1.3944797050213805e-05	0.0034116222507897	0.616008583050301	0.0581242088061806	0.0186471004866746	False	False	5	3	1	recovered known axis	2.974529182648176	0.9711175603973865	0.0034116222507897	1.5	1.5	0.5	0.0	0.0	1.5	0.0
MAPRE3	Dorsopathies	M13_DORSOPATHY	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8685418907119806	0.0067993342328876	0.5392855876959433				False	False	6	0	0	novel nomination	2.972792309658767	0.43350672196282414	0.5392855876959433	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL2RB	Chronic sinusitis	J10_CHRONSINUSITIS	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	1.8507843513969109	0.0425234350718948	0.6953268011874207	0.7283642932827616	0.0002234267162752	0.2202209850969112	False	False	1	3	1	novel nomination	2.9696011332132572	0.2742743320258366	0.6953268011874207	0.0	1.5	0.5	0.0	0.0	0.0	0.0
IL18RAP	Other diseases of upper respiratory tract	J10_UPPERDIS	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	0.9730966105073776	0.0104668311308486	0.0730224651024819				False	False	5	1	0	novel nomination	2.9690594216166337	0.39603695651415205	0.0730224651024819	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TLR1	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.0991214334427517	0.0122974650526676	0.0862477560467207	1.1163070687273862	0.4554588619198889	0.0509735874123741	False	False	4	1	0	novel nomination	2.9682846366385065	0.3820368805917857	0.0862477560467207	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PROCR	Gonarthrosis, primary, with knee surgery	M13_ARTHROSIS_KNEE_PRIM_KNEESURG	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.370267914001839	0.0045567981302701	1.1142069505180464e-10				False	False	2	3	1	novel nomination	2.9682680422269114	0.46826804211549067	1.1142069505180464e-10	0.5	1.5	0.5	0.0	0.0	0.0	0.0
ADM	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	I9_DISVEINLYMPH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.0893533173751386	0.0061204152343437	0.0206778109578162	1.0945773002025203	0.2754411628269948	0.0280944637552308	False	True	3	1	0	novel nomination	2.963321633461164	0.4426438225033477	0.0206778109578162	1.0	0.5	0.5	0.0	0.5	0.0	0.0
EVI2B	Arthrosis	M13_ARTHROSIS	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.7849279091557434	0.0049672642897199	0.0010695966801993				False	True	3	1	0	novel nomination	2.961846143118303	0.46077654643810356	0.0010695966801993	1.0	0.5	0.5	0.0	0.5	0.0	0.0
FES	Pregnancy hypertension	O15_HYPTENSPREG	XV Pregnancy, childbirth and the puerperium (O15_)	Other	Immune-cell-enriched	0.8558813679596377	0.0002013917364842	0.2192981984341515				False	False	5	0	0	novel nomination	2.9584898691160935	0.7391916706819419	0.2192981984341515	1.5	0.0	0.5	0.0	0.0	0.0	0.0
MERTK	Rotator cuff syndrome	M13_ROTATORCUFF	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.0761155069281636	0.0412838203119931	0.6806263506137408				False	False	3	1	0	novel nomination	2.957470374790836	0.27684402417709525	0.6806263506137408	1.0	0.5	0.5	0.0	0.0	0.0	0.0
LIF	Tonsillectomy and adenotomy	J10_TONSILLECTOMY	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	4.14583346745827	1.6068907547196842e-06	0.292626434701676	0.5618094224309745	3.5725231661842827e-09	0.0216492730131264	False	False	3	1	0	novel nomination	2.9514291642942654	1.1588027295925896	0.292626434701676	1.0	0.5	0.0	0.0	0.0	0.0	0.0
RTN4R	Chronic diseases of tonsils and adenoids	J10_CHRONTONSADEN	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.80332765505725	0.0044236581866256	0.974711877098318	1.002026424356237	0.9259831582294112	0.000200022629129	False	False	2	1	0	NOVEL colocalized	2.9455555647137377	0.4708436876154196	0.974711877098318	0.5	0.5	0.5	0.0	0.0	0.0	0.0
FGFR2	Malignant neoplasm of breast, ER-positive, excluding all cancers (controls excluding all cancers)	C3_BREAST_ERPLUS_EXALLC	II Neoplasms, from cancer register (ICD-O-3)	Neoplasm	Immune-cell-enriched	1.1581030601068565	0.0060571856681601	6.94603535981153e-73				False	False	2	3	1	novel nomination	2.9435458227802487	0.4435458227802485	6.94603535981153e-73	0.5	1.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Atopic dermatitis	L12_ATOPIC	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	1.4673011945403442	0.006224307479368	0.9963903951738776	0.978505986525626	0.6578847651368076	0.0083200140585301	False	False	7	2	0	recovered known axis	2.93757218746192	0.4411817922880427	0.9963903951738776	1.5	1.0	0.5	0.0	0.0	1.5	0.0
TLR1	Asthma (more control exclusions)	J10_ASTHMA_EXMORE	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.0867295060042466	0.0220560804551285	0.1058147372966783	1.1743280254801594	0.2325061145305609	0.0511254419370853	False	False	4	1	0	novel nomination	2.9371090698367777	0.3312943325400991	0.1058147372966783	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TGFA	Diseases of the digestive system	K11_OTHDIG	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	0.7512635907226819	0.0053135653526621	0.9813007819916788	0.8871318940248161	0.3805436893750085	0.0385833937132016	False	False	1	2	0	NOVEL colocalized	2.936223576706246	0.45492279471456704	0.9813007819916788	0.0	1.0	0.5	0.0	0.0	0.0	0.0
ANPEP	Type 2 diabetes, definitions combined	T2D	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.048103391096572	2.2073614168494816e-05	2.493247025954946e-06				False	True	2	1	0	novel nomination	2.931227803824223	0.931225310577197	2.493247025954946e-06	0.5	0.5	0.5	0.0	0.5	0.0	0.0
MAPRE3	Other dorsopathies, not elsewhere classified	M13_DORSOPATHYOTH	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.85839630694784	0.0096148211343015	0.5246153571271571				False	False	6	0	0	novel nomination	2.928027115243945	0.40341175811678837	0.5246153571271571	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL6ST	Juvenile arthritis (FINNGEN)	JUVEN_ARTHR	Rheuma endpoints	Musculoskeletal	Cytokine/Interleukin	4.261124157963131	0.007514515224145	0.9982385646682668	0.8208898608744244	0.2861827065344819	0.0395527979666365	False	False	7	2	0	recovered known axis	2.9230583709376976	0.42481980626943094	0.9982385646682668	1.5	1.0	0.5	0.0	0.0	1.5	0.0
IL6ST	Dermatitis and eczema	L12_DERMATITISECZEMA	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	1.302437292478292	0.0076758301658007	0.993496379787286	0.9422928829092108	0.0822183546172965	0.0210428844655774	False	False	7	2	0	recovered known axis	2.916471308379487	0.4229749285922003	0.993496379787286	1.5	1.0	0.5	0.0	0.0	1.5	0.0
CD84	Other diseases of anus and rectum	K11_OTHANRECT	XI Diseases of the digestive system (K11_)	Gastrointestinal	CD/Leukocyte surface	1.2042102199555709	0.0063264216281825	0.9714272088971736	1.7486060457407298	7.502488268329444e-05	0.3133530368447325	True	False	1	1	0	NOVEL protein-confirmed	2.911195582424825	0.4397683735276515	0.9714272088971736	0.0	0.5	0.0	1.0	0.0	0.0	0.0
LPL	Mixed hyperlipidaemia	E4_HYPERLIPMIX	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.6511683858704369	0.0093676388079744	9.314303185904184e-05				False	False	2	3	1	novel nomination	2.905767115609769	0.40567397257790977	9.314303185904184e-05	0.5	1.5	0.5	0.0	0.0	0.0	0.0
ADM	Other disorders of veins	I9_VEINSOTH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.1583388675116797	0.0133004280019705	0.5274074841983949	0.9468520102040454	0.7080707706061338	0.0315187112802998	False	False	3	1	0	novel nomination	2.902634360878613	0.3752268766802182	0.5274074841983949	1.0	0.5	0.5	0.0	0.0	0.0	0.0
LCN2	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.8309814449732407	0.0088055190207203	0.9867887958425398				False	False	2	1	0	NOVEL colocalized	2.897837803936529	0.4110490080939889	0.9867887958425398	0.5	0.5	0.5	0.0	0.0	0.0	0.0
TEX101	Dementia	F5_DEMENTIA	V Mental and behavioural disorders (F5_)	Neurological/Psychiatric	Immune-cell-enriched	1.334027282151228	3.5370441860658856e-05	2.1532171477020964e-63				False	False	2	2	0	novel nomination	2.890271902956771	0.8902719029567712	2.1532171477020964e-63	0.5	1.0	0.5	0.0	0.0	0.0	0.0
PVR	Alzheimer disease	G6_ALZHEIMER	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	0.6112434949173842	0.0114111282947537	1.138492283904616e-45	12.39616711702741	0.0	0.0727247089417319	False	False	3	2	0	novel nomination	2.8885342823703573	0.3885342823703571	1.138492283904616e-45	1.0	1.0	0.5	0.0	0.0	0.0	0.0
LIF	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Cytokine/Interleukin	3.314998257040945	4.504119633581589e-06	0.31199064317122	0.7479939428306762	0.0005352712339754	0.0216526838028046	False	False	3	1	0	novel nomination	2.881268659719333	1.0692780165481126	0.31199064317122	1.0	0.5	0.0	0.0	0.0	0.0	0.0
EFNA1	Other disorders of veins	I9_VEINSOTH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.4548916436590063	0.0139199181084867	0.006497875473509				False	False	4	1	0	novel nomination	2.8777705394119475	0.3712726639384384	0.006497875473509	1.5	0.5	0.5	0.0	0.0	0.0	0.0
FGFR2	Fibroblastic disorders	M13_FIBROBLASTIC	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8548182911259704	0.0130985994497798	3.2656826964546004e-10				False	False	2	3	1	novel nomination	2.8765550279702143	0.37655502764364607	3.2656826964546004e-10	0.5	1.5	0.5	0.0	0.0	0.0	0.0
TG	Disorders of the thyroid gland	E4_THYROID	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	1.1670576947421538	4.558154502318173e-07	0.1045187271442983	0.944203517830857	0.7268514897817873	0.0064707113427489	False	False	2	1	0	novel nomination	2.872760918773276	1.2682421916289779	0.1045187271442983	0.5	0.5	0.5	0.0	0.0	0.0	0.0
CLINT1	Immunodeficiencies	D3_IMMUDEF	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	Haematological/Immune	Immune-cell-enriched	0.0958824113147838	0.0126223639402343	0.9929457334179494	1.295015486440983	0.4076619600666675	0.0046995344044439	False	False	3	0	0	NOVEL colocalized	2.8727175938141842	0.37977186039623456	0.9929457334179494	1.0	0.0	0.5	0.0	0.0	0.0	0.0
LTBP3	Carpal tunnel syndrome	G6_CARPTU	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Cytokine/Interleukin	1.1199047202568422	0.0308899424720015	0.0703044208801462				False	False	6	1	0	novel nomination	2.872341000981692	0.3020365801015458	0.0703044208801462	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PVR	Alzheimer’s disease (Late onset) (more control exclusions)	AD_LO_EXMORE	Neurological endpoints	Neurological/Psychiatric	Immune-cell-enriched	0.5359010121789597	0.0153043419807592	1.1391218804651413e-45	17.439018709456175	0.0	0.0727247089416988	False	False	3	2	0	novel nomination	2.8630370676827015	0.3630370676827013	1.1391218804651413e-45	1.0	1.0	0.5	0.0	0.0	0.0	0.0
CA8	Polyarthropathies	M13_POLYARTHROPATHIES	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8117694292136052	0.0009552120077878	0.7572199713568472				False	False	3	0	0	novel nomination	2.8612000167063205	0.6039800453494732	0.7572199713568472	1.0	0.0	0.5	0.0	0.0	0.0	0.0
PROCR	Other hammer toe(s) (acquired)	M13_HAMMERTOE	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.71896978311581	0.0157498024239094	1.7121147312925627e-06				False	False	2	3	1	novel nomination	2.8605466900990564	0.3605449779843251	1.7121147312925627e-06	0.5	1.5	0.5	0.0	0.0	0.0	0.0
IL1RL1	Conjunctivitis	H7_CONJUNCTIVITIS	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Cytokine/Interleukin	0.853386817221481	0.0173815516118986	1.0514049950258957e-10	1.0359486900772843	0.0012548564323164	1.0457724086851771e-10	False	False	3	2	0	novel nomination	2.851982291638792	0.3519822915336511	1.0514049950258957e-10	1.0	1.0	0.5	0.0	0.0	0.0	0.0
LTBP2	Primary open-angle glaucoma, strict	H7_GLAUCOMA_POAG	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Cytokine/Interleukin	0.5770953410621219	9.683244031410377e-05	0.5481348938781095				False	False	3	1	0	novel nomination	2.850930718513148	0.8027958246350385	0.5481348938781095	1.0	0.5	0.0	0.0	0.0	0.0	0.0
PIK3IP1	Type 2 diabetes, definitions combined	T2D	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.0561174416647163	0.0319839945600214	0.0510221932963237				False	False	4	1	0	novel nomination	2.8500356527148574	0.2990134594185339	0.0510221932963237	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PROCR	Angina pectoris	I9_ANGINA	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.7816105554103749	0.0183389670602363	0.0024805286069629				False	False	2	3	1	novel nomination	2.849805554517621	0.34732502591065806	0.0024805286069629	0.5	1.5	0.5	0.0	0.0	0.0	0.0
JMJD1C	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.6671465461882875	0.000502065711949	0.1890030739110917				False	False	4	0	0	novel nomination	2.8488509613708644	0.6598478874597729	0.1890030739110917	1.5	0.0	0.5	0.0	0.0	0.0	0.0
IL4	Papulosquamous disorders	L12_PAPULOSQUAMOUS	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	1.599953605861937	5.808193737395391e-05	3.1718337219939865e-08	0.8840931187893655	0.3264258995142841	0.034652114958238	False	False	5	3	1	recovered known axis	2.847191812876952	0.8471917811586147	3.1718337219939865e-08	1.5	1.5	0.5	0.0	0.0	1.5	0.0
CD14	Other puerperal infections	O15_PUERP_INFECT_OTHER	XV Pregnancy, childbirth and the puerperium (O15_)	Other	HLA/Antigen presentation	1.4961982173895312	0.0156332540583103	0.984793282533988				False	False	2	1	0	NOVEL colocalized	2.8459834053885373	0.36119012285454927	0.984793282533988	0.5	0.5	0.5	0.0	0.0	0.0	0.0
IL4	Psoriasis vulgaris	L12_PSORI_VULG	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	2.025528526775999	6.0787609247901775e-05	0.0001029111190561	0.8503942245354156	0.3898432172742589	0.0240020868567293	False	False	5	3	1	recovered known axis	2.8433398985002736	0.843236987381218	0.0001029111190561	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL12RB2	Primary biliary cholangitis (PBC)	CHIRBIL_PRIM	Gastrointestinal endpoints	Gastrointestinal	Cytokine/Interleukin	2.101261543643479	5.301396215537162e-05	0.9856337544598214	0.6588368660465485	0.0791257895340198	0.0002753813589452	False	False	1	1	0	NOVEL colocalized	2.8407557017152327	0.8551219472554112	0.9856337544598214	0.0	0.5	0.5	0.0	0.0	0.0	0.0
TNFRSF4	Hypothyroidism, drug reimbursement	HYPOTHY_REIMB	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	1.360151860302834	0.011666403505708	0.9517986527944676	1.0388713742715376	0.7545258029904458	0.0287189909571081	False	False	2	1	0	NOVEL colocalized	2.83841125413648	0.3866126013420125	0.9517986527944676	0.5	0.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Idiopathic pulmonary fibrosis	IPF	Interstitial lung disease endpoints	Other	Cytokine/Interleukin	3.263596538462113	0.0195064333599407	0.9916358892579096	1.0791765249248229	0.6319778256769175	0.0247882362965636	False	False	7	2	0	recovered known axis	2.833600315580938	0.3419644263230278	0.9916358892579096	1.5	1.0	0.5	0.0	0.0	1.5	0.0
CDH2	Diabetic retinopathy	DM_RETINOPATHY	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.1510848216292071	0.0163660640402795	0.9750459139023976				False	False	2	1	0	NOVEL colocalized	2.8322570646555407	0.35721115075314297	0.9750459139023976	0.5	0.5	0.5	0.0	0.0	0.0	0.0
FGFR2	Palmar fascial fibromatosis [Dupuytren]	M13_DUPUTRYEN	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8246061003010753	0.0219079128115554	5.814398598702677e-18				False	False	2	3	1	novel nomination	2.8318797992263547	0.33187979922635474	5.814398598702677e-18	0.5	1.5	0.5	0.0	0.0	0.0	0.0
IL4	Allergic asthma (mode)	ALLERG_ASTHMA	Asthma and related endpoints	Respiratory	Cytokine/Interleukin	0.5822168518481197	6.951769974094919e-05	8.89470056285925e-10	0.7873352601745371	0.1043595429679555	0.0478138981170731	False	False	5	3	1	recovered known axis	2.8315809222126838	0.8315809213232136	8.89470056285925e-10	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL4	Childhood allergy (age < 16)	CHILDHOOD_ALLERGY	Asthma and related endpoints	Respiratory	Cytokine/Interleukin	0.4828299337269629	7.992653593341395e-05	0.0110736319163311	0.8209154114219696	0.3228536633838672	0.4018365886998871	False	False	5	3	1	recovered known axis	2.8305354337602493	0.8194618018439181	0.0110736319163311	1.5	1.5	0.5	0.0	0.0	1.5	0.0
PROCR	Meniscus derangement	M13_MENISCUSDERANGEMENTS	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.2996855045169802	0.024087697510785	2.432227267655919e-12				False	False	2	3	1	novel nomination	2.823640942253914	0.32364094225148193	2.432227267655919e-12	0.5	1.5	0.5	0.0	0.0	0.0	0.0
CD6	Cerebral palsy	G6_CP	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	CD/Leukocyte surface	2.907987222022057	0.0218122478978276	0.9905161731494452				False	False	1	2	0	NOVEL colocalized	2.82277608818303	0.3322599150335845	0.9905161731494452	0.0	1.0	0.5	0.0	0.0	0.0	0.0
CDAN1	Calcific aortic valvular stenosis, operated	I9_CAVS_OPERATED	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	2.33123514457557	1.2715807012911694e-05	0.8399003141795894				False	False	1	1	0	NOVEL colocalized	2.8190315285736274	0.9791312143940377	0.8399003141795894	0.0	0.5	0.5	0.0	0.0	0.0	0.0
PILRB	Basal cell carcinoma, excluding all cancers (controls excluding all cancers)	C3_BASAL_CELL_CARCINOMA_EXALLC	II Neoplasms, from cancer register (ICD-O-3)	Neoplasm	Immune-cell-enriched	0.9301779887617456	3.076022704200941e-05	0.912266747487126				False	False	1	1	0	NOVEL colocalized	2.8146688401511826	0.9024020926640566	0.912266747487126	0.0	0.5	0.5	0.0	0.0	0.0	0.0
TNFRSF4	Pollen allergy	POLLENALLERG	Comorbidities of Asthma	Respiratory	Immune checkpoint	0.7293440293063165	0.0139819546782926	0.943702746603771	0.9109236911438024	0.4700053114450528	0.0231631178691063	False	False	2	1	0	NOVEL colocalized	2.814589168592868	0.3708864219890969	0.943702746603771	0.5	0.5	0.5	0.0	0.0	0.0	0.0
SCARB1	Coronary atherosclerosis	I9_CORATHER	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8975879515659257	0.0034683955010659	0.8204255382703224				False	True	1	1	0	NOVEL colocalized	2.812399815426615	0.4919742771562926	0.8204255382703224	0.0	0.5	0.5	0.0	0.5	0.0	0.0
MYL6B	Atopic dermatitis	L12_ATOPIC	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Immune-cell-enriched	0.7747479854073919	0.0204062884600803	0.9708196755901926				False	False	3	0	0	NOVEL colocalized	2.8088668712945597	0.33804719570436703	0.9708196755901926	1.0	0.0	0.5	0.0	0.0	0.0	0.0
RTN4R	Dermatitis and eczema	L12_DERMATITISECZEMA	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Immune-cell-enriched	1.6500293896031877	0.0169606119926498	0.9526476269071914	1.000227771218945	0.9908896417631472	0.0023573887098291	False	False	2	1	0	NOVEL colocalized	2.8067593231221615	0.3541116962149703	0.9526476269071914	0.5	0.5	0.5	0.0	0.0	0.0	0.0
IL10	Other diseases of upper respiratory tract	J10_UPPERDIS	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	0.8849369314437778	0.0213858538296542	0.972764799775089				False	False	2	1	0	NOVEL colocalized	2.8067394809481305	0.33397468117304174	0.972764799775089	0.5	0.5	0.5	0.0	0.0	0.0	0.0
TG	Hypothyroidism, drug reimbursement	HYPOTHY_REIMB	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	1.3212870431657298	0.00391386075258	0.8244471559009274	0.6159288989952857	0.2263908095637363	0.0029570322422162	False	False	2	1	0	NOVEL colocalized	2.805926081849198	0.48147892594827046	0.8244471559009274	0.5	0.5	0.5	0.0	0.0	0.0	0.0
FES	Coronary revascularization (ANGIO or CABG)	I9_REVASC	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8606475512565883	0.0001017421077438	0.0051951061014866				False	False	5	0	0	novel nomination	2.8036949600085297	0.7984998539070429	0.0051951061014866	1.5	0.0	0.5	0.0	0.0	0.0	0.0
VAT1	Varicose veins	I9_VARICVE	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8659983467761071	0.0006365988371344	0.1518599988168766				False	True	3	0	0	novel nomination	2.791086830623585	0.6392268318067086	0.1518599988168766	1.0	0.0	0.5	0.0	0.5	0.0	0.0
PROCR	Flat foot [pes planus] (acquired)	M13_FLATFOOT	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.9975489283622645	0.0369940411164269	3.265850856901606e-09				False	False	2	3	1	novel nomination	2.786373648283096	0.28637364501724494	3.265850856901606e-09	0.5	1.5	0.5	0.0	0.0	0.0	0.0
FES	Arthrosis	M13_ARTHROSIS	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.0676269564798528	0.0375920686777888	4.801765107823853e-06				False	True	5	0	0	novel nomination	2.784985556677529	0.2849807549124207	4.801765107823853e-06	1.5	0.0	0.5	0.0	0.5	0.0	0.0
ANPEP	Torsion of ovary, ovarian pedicle and fallopian tube	N14_OVARTORS	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	1.3247372688764103	0.0315721646913774	0.9843210525903135				False	False	2	1	0	NOVEL colocalized	2.7844601806762928	0.30013912808597937	0.9843210525903135	0.5	0.5	0.5	0.0	0.0	0.0	0.0
ANXA11	Other Crohn's disease	CHRONOTH	Gastrointestinal endpoints	Gastrointestinal	Immune-cell-enriched	1.5319918226970335	0.0298238470885131	0.9783110361698112				False	False	3	0	0	NOVEL colocalized	2.7833983033729175	0.3050872672031063	0.9783110361698112	1.0	0.0	0.5	0.0	0.0	0.0	0.0
JMJD1C	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8	O15_ICP_WIDE	XV Pregnancy, childbirth and the puerperium (O15_)	Other	Immune-cell-enriched	0.1233029175445882	0.0153765478468439	0.41928103352717				False	False	4	0	0	novel nomination	2.781909264735134	0.3626282312079641	0.41928103352717	1.5	0.0	0.5	0.0	0.0	0.0	0.0
TMEM106A	Varicose veins	I9_VARICVE	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.7962707195706298	0.0006628089361557	0.146018794952726				False	False	3	1	0	novel nomination	2.7817411239420267	0.6357223289893006	0.146018794952726	1.0	0.5	0.5	0.0	0.0	0.0	0.0
PVR	Dementia in Alzheimer disease	F5_ALZHDEMENT	V Mental and behavioural disorders (F5_)	Neurological/Psychiatric	Immune-cell-enriched	0.5513640788568277	0.0401865438664379	1.144875138622174e-45	17.876657043221158	0.0	0.0727247089416988	False	False	3	2	0	novel nomination	2.779183868501711	0.27918386850171106	1.144875138622174e-45	1.0	1.0	0.5	0.0	0.0	0.0	0.0
PRKCQ	Atopic dermatitis	L12_ATOPIC	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Immune-cell-enriched	0.7225776537538955	0.0001283194608626	0.0001543566719576				False	False	2	2	1	novel nomination	2.7784958514229823	0.7783414947510249	0.0001543566719576	0.5	1.0	0.5	0.0	0.0	0.0	0.0
IL6ST	Graves ophthalmopathy	GRAVES_OPHT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Cytokine/Interleukin	7.4354293803105636	0.0354370496693491	0.9866678843764476	0.6444962140039161	0.1218698712940313	0.0788358044006563	False	False	7	2	0	recovered known axis	2.7767763729166175	0.29010848854016985	0.9866678843764476	1.5	1.0	0.5	0.0	0.0	1.5	0.0
SERPING1	Depression or dysthymia	F5_DEPRESSION_DYSTHYMIA	V Mental and behavioural disorders (F5_)	Neurological/Psychiatric	Complement/Coagulation	1.1029649132008563	0.0423717933876397	0.0002404032954958	0.9528758630285704	1.6895874666911226e-05	0.000483195622291	False	False	4	1	0	novel nomination	2.774825034111663	0.2745846308161674	0.0002404032954958	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL10	Long labour	O15_LABOUR_LONG	XV Pregnancy, childbirth and the puerperium (O15_)	Other	Cytokine/Interleukin	1.432089171923426	0.0355708017088635	0.9834475536609092				False	False	2	1	0	NOVEL colocalized	2.77322882294137	0.289781269280461	0.9834475536609092	0.5	0.5	0.5	0.0	0.0	0.0	0.0
