olink_id	gene_symbol	protein_name	immune_class	immune_score	cytokine	chemokine	interferon_axis	TNF_axis	complement	coagulation	checkpoint	CD_marker	acute_phase	HLA_antigen	immunoglobulin	soluble_receptor	immune_cell_enriched	immune_source_cells	secreted_to_blood	msigdb_c7_immune_gene	rna_blood_cell_specificity	hpa_disease	hpa_protein_class
2022	PECAM1	Platelet endothelial cell adhesion molecule	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2031	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		Enzymes, Metabolic proteins, Predicted intracellular proteins
2032	PGA4	Pepsin A-4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Group enriched		Enzymes, Predicted intracellular proteins, Predicted secreted proteins
2033	PGD	6-phosphogluconate dehydrogenase, decarboxylating	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	0	1	Group enriched		Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
2035	PGLYRP1	Peptidoglycan recognition protein 1	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Group enriched		Metabolic proteins, Plasma proteins, Predicted secreted proteins
2043	PHOSPHO1	Phosphoethanolamine/phosphocholine phosphatase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched		Enzymes, Metabolic proteins, Predicted intracellular proteins
2045	PI16	Peptidase inhibitor 16	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced		CD markers, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins
2046	PI3	Elafin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Plasma proteins, Predicted secreted proteins
2049	PIK3AP1	Phosphoinositide 3-kinase adapter protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;B-cell	0	1	Group enriched		Predicted intracellular proteins
2050	PIK3IP1	Phosphoinositide-3-kinase-interacting protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2052	PILRA	Paired immunoglobulin-like type 2 receptor alpha	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte	1	1	Immune cell enhanced		Predicted membrane proteins, Predicted secreted proteins
2053	PILRB	Paired immunoglobulin-like type 2 receptor beta	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins, Predicted membrane proteins
2054	PINLYP	phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enhanced		Predicted intracellular proteins, Predicted secreted proteins
2057	PKD2	Polycystin-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Ciliopathy, Disease variant	Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters, Voltage-gated ion channels
2064	PLA2G4A	Cytosolic phospholipase A2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched	Disease variant	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins
2065	PLA2G7	Platelet-activating factor acetylhydrolase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced	Asthma, Disease variant	Candidate cardiovascular disease genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted secreted proteins
2067	PLAU	Urokinase-type plasminogen activator	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Group enriched	Cancer-related genes	Cancer-related genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins
2068	PLAUR	Urokinase plasminogen activator surface receptor	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, FDA approved drug targets	Cancer-related genes, CD markers, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins
2069	PLB1	Phospholipase B1, membrane-associated	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins
2078	PLTP	Phospholipid transfer protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transporters
2080	PLXDC2	Plexin domain-containing protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		Predicted membrane proteins
2081	PLXNA4	Plexin-A4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enriched		Predicted intracellular proteins, Predicted membrane proteins
2082	PLXNB2	Plexin-B2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Group enriched		Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2084	PM20D1	N-fatty-acyl-amino acid synthase/hydrolase PM20D1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced		Enzymes, Predicted secreted proteins
2085	PMCH	Pro-MCH	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enriched		Predicted secreted proteins
2086	PMM2	Phosphomannomutase 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Congenital disorder of glycosylation, Disease variant	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
2097	POF1B	Protein POF1B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	0	1	Group enriched	Disease variant, Premature ovarian failure	Disease related genes, Human disease related genes, Predicted intracellular proteins
2102	PON2	Serum paraoxonase/arylesterase 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enhanced		Candidate cardiovascular disease genes, Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted secreted proteins
2109	PPIF	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	FDA approved drug targets	Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters
2113	PPM1F	Protein phosphatase 1F	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins
2117	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched		Plasma proteins, Predicted intracellular proteins
2118	PPP1R14A	Protein phosphatase 1 regulatory subunit 14A	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;B-cell;Dendritic	0	1	Group enriched		Plasma proteins, Predicted intracellular proteins
2123	PPP3R1	Calcineurin subunit B type 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	FDA approved drug targets	FDA approved drug targets, Predicted intracellular proteins
2124	PPT1	Palmitoyl-protein thioesterase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched	Disease variant, Neurodegeneration, Neuronal ceroid lipofuscinosis	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
2125	PPY	Pancreatic prohormone	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins
2129	PRC1	Protein regulator of cytokinesis 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Oncogene	Essential proteins, Predicted intracellular proteins
2137	PRELP	Prolargin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
2138	PRG2	Bone marrow proteoglycan	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched	FDA approved drug targets	FDA approved drug targets, Plasma proteins, Predicted secreted proteins
2144	PRKCQ	Protein kinase C theta type	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;NK-cell	0	1	Group enriched	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins
2146	PRKG1	cGMP-dependent protein kinase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Aortic aneurysm, Disease variant	Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins
2150	PROC	Vitamin K-dependent protein C	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched	Cancer-related genes, Disease variant, FDA approved drug targets, Thrombophilia	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
2151	PROCR	Endothelial protein C receptor	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced	FDA approved drug targets	Candidate cardiovascular disease genes, CD markers, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2157	PRSS2	Trypsin-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte;T-cell	1	1	Group enriched		Enzymes, Human disease related genes, Plasma proteins, Predicted secreted proteins
2162	PRTFDC1	Phosphoribosyltransferase domain-containing protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	NK-cell	0	1	Immune cell enriched		Predicted intracellular proteins
2164	PRTN3	Myeloblastin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Candidate cardiovascular disease genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins
2166	PSAP	Prosaposin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced	Disease variant, Gangliosidosis, Gaucher disease, Leukodystrophy, Metachromatic leukodystrophy, Neurodegeneration, Parkinson disease, Parkinsonism	Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters
2181	PSRC1	Proline/serine-rich coiled-coil protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
2182	PSTPIP2	Proline-serine-threonine phosphatase-interacting protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
2183	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Autism spectrum disorder, Cancer-related genes, Disease variant, Tumor suppressor	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
2184	PTGDS	Prostaglandin-H2 D-isomerase	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
2186	PTGR1	Prostaglandin reductase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enriched		Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
2189	PTK7	Inactive tyrosine-protein kinase 7	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
2191	PTP4A3	Protein tyrosine phosphatase type IVA 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	0	1	Immune cell enhanced		Enzymes, Predicted intracellular proteins
2199	PTPRK	Receptor-type tyrosine-protein phosphatase kappa	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	B-cell	0	1	Group enriched	Cancer-related genes	Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2200	PTPRM	Receptor-type tyrosine-protein phosphatase mu	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced		Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2201	PTPRN2	Receptor-type tyrosine-protein phosphatase N2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced	Diabetes mellitus	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters
2203	PTPRS	Receptor-type tyrosine-protein phosphatase S	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Enzymes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins
2207	PTTG1	Securin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced	Cancer-related genes, Proto-oncogene	Cancer-related genes, Essential proteins, Predicted intracellular proteins
2209	PVALB	Parvalbumin alpha	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched		Predicted intracellular proteins
2210	PVR	Poliovirus receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Group enriched		CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
2212	PXN	Paxillin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
2215	PZP	Pregnancy zone protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Plasma proteins, Predicted secreted proteins
2217	QPCT	Glutaminyl-peptide cyclotransferase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
2221	RAB27B	Ras-related protein Rab-27B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;NK-cell	0	1	Immune cell enhanced		Enzymes, Plasma proteins, Predicted intracellular proteins
2224	RAB37	Ras-related protein Rab-37	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins
2227	RAB44	Ras-related protein Rab-44	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched		Predicted intracellular proteins
2229	RAB6B	Ras-related protein Rab-6B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enriched		Enzymes, Predicted intracellular proteins
2236	RALB	Ras-related protein Ral-B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Enzymes, Predicted intracellular proteins, RAS pathway related proteins
2242	RAPGEF2	Rap guanine nucleotide exchange factor 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Epilepsy	Disease related genes, Human disease related genes, Predicted intracellular proteins
2244	RARRES2	Retinoic acid receptor responder protein 2	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Plasma proteins, Predicted secreted proteins
2256	RBP7	Retinoid-binding protein 7	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
2257	RBPMS	RNA-binding protein with multiple splicing	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enriched		Predicted intracellular proteins
2267	REG4	Regenerating islet-derived protein 4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enriched		Predicted secreted proteins
2268	RELB	Transcription factor RelB	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors
2274	RETN	Resistin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Group enriched	Diabetes mellitus, Obesity	Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins
2277	RGCC	Regulator of cell cycle RGCC	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced		Predicted intracellular proteins
2280	RGMB	RGM domain family member B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced		Predicted intracellular proteins, Predicted membrane proteins
2283	RHOC	Rho-related GTP-binding protein RhoC	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins
2284	RICTOR	Rapamycin-insensitive companion of mTOR	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Essential proteins, Predicted intracellular proteins, Transporters
2286	RILP	Rab-interacting lysosomal protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		Predicted intracellular proteins
2290	RLN2	Prorelaxin H2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;B-cell;NK-cell	1	1	Group enriched		Predicted intracellular proteins, Predicted secreted proteins
2291	RNASE1	Ribonuclease pancreatic	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enhanced		Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
2293	RNASE3	Eosinophil cationic protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Predicted secreted proteins
2294	RNASE4	Ribonuclease 4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
2295	RNASE6	Ribonuclease K6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enhanced		Predicted secreted proteins
2298	RNF149	E3 ubiquitin-protein ligase RNF149	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched		Enzymes, Metabolic proteins, Predicted membrane proteins
2312	RPGR	X-linked retinitis pigmentosa GTPase regulator	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Ciliopathy, Cone-rod dystrophy, Deafness, Disease variant, Retinitis pigmentosa	Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins
2315	RRAS	Ras-related protein R-Ras	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Group enriched		Predicted intracellular proteins, RAS pathway related proteins
2322	RTKN2	Rhotekin-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enriched		Predicted intracellular proteins
2324	RTN4R	Reticulon-4 receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced	Disease variant, Schizophrenia	Disease related genes, Human disease related genes, Predicted membrane proteins
2328	S100A11	Protein S100-A11	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins
2329	S100A12	Protein S100-A12	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	1	1	Group enriched		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
2330	S100A13	Protein S100-A13	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	NK-cell	1	1	Immune cell enhanced		Predicted intracellular proteins, Predicted secreted proteins
2333	S100A3	Protein S100-A3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Group enriched		Predicted intracellular proteins
2336	S100P	Protein S100-P	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched		Plasma proteins, Predicted intracellular proteins
2344	SAT1	Diamine acetyltransferase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	0	1	Group enriched		Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
2346	SATB1	DNA-binding protein SATB1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced	Disease variant, Intellectual disability	Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors
2349	SCARA5	Scavenger receptor class A member 5	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enriched		Predicted intracellular proteins, Predicted membrane proteins
2350	SCARB1	Scavenger receptor class B member 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enhanced		Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters
2351	SCARB2	Lysosome membrane protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched	Disease variant, Epilepsy, Neurodegeneration	Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters
2352	SCARF1	Scavenger receptor class F member 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced		Predicted membrane proteins
2358	SCGB3A1	Secretoglobin family 3A member 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
2359	SCGB3A2	Secretoglobin family 3A member 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins
2365	SCN3A	Sodium channel protein type 3 subunit alpha	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	0	1	Group enriched	Disease variant, Epilepsy, FDA approved drug targets	Disease related genes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted membrane proteins, Voltage-gated ion channels
2369	SCPEP1	Retinoid-inducible serine carboxypeptidase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Enzymes, Predicted intracellular proteins, Predicted secreted proteins
2373	SCT	Secretin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Predicted secreted proteins
2384	SELP	P-selectin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte;T-cell	0	1	Immune cell enhanced	Cancer-related genes, FDA approved drug targets	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
2387	SEMA3G	Semaphorin-3G	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enriched		Predicted secreted proteins
2391	SEMA7A	Semaphorin-7A	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Group enriched	Disease variant, Intrahepatic cholestasis	Blood group antigen proteins, CD markers, Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins
2396	SERPINA1	Alpha-1-antitrypsin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	1	1	Group enriched	Cancer-related genes	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
